FeatureID,CarID,FeatureName,FeatureValue
5697,1047,Cruise Control,Yes
5698,697,Cruise Control,Yes
5699,352,ABS,No
5700,1612,ABS,Yes
5701,269,Backup Camera,Yes
5702,182,ABS,No
5703,1538,ABS,No
5704,1636,Backup Camera,No
5705,714,Cruise Control,Yes
5706,72,Cruise Control,No
5707,1305,Power Windows,Yes
5708,602,Cruise Control,No
5709,1610,Air Conditioning,No
5710,21,Backup Camera,Yes
5711,877,ABS,No
5712,1338,Cruise Control,No
5713,1841,Air Conditioning,No
5714,1864,Air Conditioning,No
5715,720,Power Windows,No
5716,1136,ABS,No
5717,1132,Backup Camera,Yes
5718,1436,Air Conditioning,Yes
5719,1504,ABS,No
5720,1633,ABS,No
5721,107,ABS,Yes
5722,6,Air Conditioning,No
5723,1363,Air Conditioning,No
5724,1149,Backup Camera,Yes
5725,1919,Backup Camera,Yes
5726,672,ABS,No
5727,120,ABS,Yes
5728,1493,Power Windows,No
5729,10,Bluetooth,Yes
5730,517,Cruise Control,Yes
5731,115,Air Conditioning,No
5732,217,ABS,Yes
5733,1130,Backup Camera,No
5734,261,Cruise Control,No
5735,405,ABS,Yes
5736,1767,Air Conditioning,Yes
5737,963,ABS,Yes
5738,1653,Bluetooth,Yes
5739,1504,Cruise Control,Yes
5740,414,Power Windows,No
5741,1887,ABS,No
5742,858,Air Conditioning,No
5743,836,ABS,Yes
5744,1436,Air Conditioning,No
5745,1631,Air Conditioning,Yes
5746,63,ABS,No
5747,1090,Air Conditioning,Yes
5748,947,ABS,Yes
5749,1025,Backup Camera,No
5750,1272,Power Windows,Yes
5751,212,Air Conditioning,No
5752,503,Backup Camera,Yes
5753,1319,ABS,No
5754,1430,Backup Camera,No
5755,847,Cruise Control,No
5756,1755,ABS,No
5757,1331,Air Conditioning,Yes
5758,550,Cruise Control,No
5759,1818,Power Windows,No
5760,690,Bluetooth,Yes
5761,386,Air Conditioning,Yes
5762,1039,Cruise Control,Yes
5763,1303,Bluetooth,No
5764,1682,Power Windows,No
5765,413,Bluetooth,No
5766,597,Power Windows,Yes
5767,519,Bluetooth,Yes
5768,1921,Air Conditioning,No
5769,1408,Power Windows,No
5770,1188,Cruise Control,Yes
5771,529,Backup Camera,No
5772,1127,Backup Camera,No
5773,926,Air Conditioning,No
5774,1081,ABS,Yes
5775,1077,Backup Camera,No
5776,752,Backup Camera,Yes
5777,1416,Backup Camera,Yes
5778,618,Power Windows,No
5779,1508,Power Windows,No
5780,360,Cruise Control,No
5781,1096,Air Conditioning,No
5782,219,Backup Camera,No
5783,1157,Cruise Control,No
5784,1152,Cruise Control,No
5785,1401,Air Conditioning,Yes
5786,1153,Power Windows,No
5787,239,Power Windows,No
5788,1873,ABS,Yes
5789,889,Cruise Control,Yes
5790,659,Cruise Control,Yes
5791,545,Backup Camera,Yes
5792,1554,Air Conditioning,Yes
5793,875,ABS,No
5794,1217,Backup Camera,Yes
5795,971,Air Conditioning,Yes
5796,842,Power Windows,No
5797,650,Power Windows,Yes
5798,49,Power Windows,No
5799,1596,Air Conditioning,Yes
5800,1827,Bluetooth,Yes
5801,748,Air Conditioning,Yes
5802,1005,ABS,Yes
5803,1586,Bluetooth,Yes
5804,1780,Power Windows,Yes
5805,1404,Bluetooth,Yes
5806,1675,Backup Camera,No
5807,1837,Bluetooth,Yes
5808,592,Bluetooth,Yes
5809,767,Backup Camera,No
5810,1236,Bluetooth,Yes
5811,1448,ABS,No
5812,1717,Bluetooth,No
5813,1858,Air Conditioning,No
5814,1383,ABS,No
5815,804,Bluetooth,Yes
5816,1705,ABS,No
5817,693,Air Conditioning,Yes
5818,929,Backup Camera,No
5819,1085,Backup Camera,No
5820,350,Cruise Control,Yes
5821,643,ABS,No
5822,173,Cruise Control,No
5823,750,Backup Camera,No
5824,1783,Cruise Control,Yes
5825,1519,Power Windows,No
5826,315,Cruise Control,Yes
5827,1515,Cruise Control,No
5828,1313,Air Conditioning,No
5829,1423,Power Windows,Yes
5830,679,ABS,Yes
5831,1594,Air Conditioning,Yes
5832,1220,Bluetooth,No
5833,225,ABS,Yes
5834,927,ABS,Yes
5835,1319,Backup Camera,No
5836,540,ABS,No
5837,1366,Cruise Control,Yes
5838,429,Air Conditioning,No
5839,598,ABS,Yes
5840,212,Backup Camera,No
5841,1715,Backup Camera,No
5842,1101,Bluetooth,Yes
5843,145,Backup Camera,Yes
5844,603,Cruise Control,No
5845,1721,Backup Camera,No
5846,1590,Power Windows,No
5847,1800,ABS,Yes
5848,1658,Air Conditioning,No
5849,1430,Bluetooth,Yes
5850,772,Power Windows,No
5851,1826,Power Windows,Yes
5852,1556,Backup Camera,Yes
5853,37,Cruise Control,No
5854,1535,ABS,No
5855,871,Cruise Control,Yes
5856,1826,ABS,No
5857,1209,Cruise Control,Yes
5858,1459,Backup Camera,No
5859,1429,ABS,Yes
5860,1810,Bluetooth,No
5861,1014,Air Conditioning,No
5862,384,Cruise Control,No
5863,113,ABS,Yes
5864,1955,Bluetooth,No
5865,589,ABS,Yes
5866,1608,Cruise Control,Yes
5867,1598,Backup Camera,Yes
5868,870,Power Windows,No
5869,1625,Backup Camera,Yes
5870,458,Bluetooth,No
5871,1004,Air Conditioning,No
5872,1212,Air Conditioning,No
5873,1868,Power Windows,No
5874,787,Air Conditioning,Yes
5875,83,Air Conditioning,Yes
5876,457,Bluetooth,No
5877,628,ABS,Yes
5878,101,Power Windows,Yes
5879,446,Power Windows,No
5880,954,ABS,No
5881,74,Cruise Control,Yes
5882,94,Air Conditioning,Yes
5883,1109,Power Windows,Yes
5884,953,Air Conditioning,No
5885,406,ABS,No
5886,723,Cruise Control,Yes
5887,564,Power Windows,No
5888,1390,Air Conditioning,No
5889,1170,Bluetooth,Yes
5890,527,Air Conditioning,Yes
5891,1620,Power Windows,No
5892,1622,Bluetooth,No
5893,229,Backup Camera,No
5894,1279,Cruise Control,No
5895,242,Backup Camera,No
5896,1799,Air Conditioning,Yes
5897,1499,Backup Camera,Yes
5898,64,Backup Camera,No
5899,1264,Cruise Control,Yes
5900,1062,ABS,No
5901,1888,Backup Camera,No
5902,1266,ABS,Yes
5903,767,Power Windows,Yes
5904,151,Bluetooth,No
5905,1114,Cruise Control,Yes
5906,832,Cruise Control,No
5907,1783,Power Windows,Yes
5908,1817,Air Conditioning,No
5909,1145,Power Windows,Yes
5910,1524,Air Conditioning,No
5911,1403,Backup Camera,Yes
5912,1521,Cruise Control,No
5913,956,Bluetooth,No
5914,1250,Bluetooth,Yes
5915,23,ABS,No
5916,1438,ABS,Yes
5917,562,Backup Camera,No
5918,1081,Cruise Control,No
5919,1756,Bluetooth,No
5920,428,Power Windows,No
5921,1813,Bluetooth,No
5922,1929,Power Windows,No
5923,345,Bluetooth,No
5924,1562,Power Windows,Yes
5925,99,Backup Camera,Yes
5926,1507,Air Conditioning,Yes
5927,964,Power Windows,No
5928,131,Bluetooth,Yes
5929,459,Backup Camera,Yes
5930,774,Cruise Control,Yes
5931,1263,Cruise Control,No
5932,1439,Backup Camera,No
5933,1418,Backup Camera,No
5934,765,Backup Camera,No
5935,916,Cruise Control,No
5936,826,Bluetooth,No
5937,1166,Backup Camera,Yes
5938,1767,Backup Camera,Yes
5939,222,ABS,Yes
5940,768,Cruise Control,No
5941,1845,Air Conditioning,Yes
5942,175,Backup Camera,Yes
5943,746,Bluetooth,No
5944,452,Cruise Control,Yes
5945,1073,ABS,Yes
5946,1248,Air Conditioning,No
5947,121,Bluetooth,Yes
5948,777,Cruise Control,Yes
5949,801,Cruise Control,Yes
5950,824,Air Conditioning,No
5951,1174,ABS,Yes
5952,1081,ABS,Yes
5953,356,Power Windows,Yes
5954,1361,ABS,No
5955,1620,ABS,Yes
5956,1586,Cruise Control,No
5957,741,ABS,No
5958,1980,ABS,No
5959,1624,Bluetooth,Yes
5960,1186,Air Conditioning,Yes
5961,1892,Backup Camera,No
5962,385,Cruise Control,No
5963,1067,Cruise Control,No
5964,797,Cruise Control,No
5965,1537,ABS,Yes
5966,1570,Backup Camera,Yes
5967,1005,Air Conditioning,No
5968,833,Air Conditioning,Yes
5969,1462,Power Windows,Yes
5970,905,Bluetooth,Yes
5971,503,Bluetooth,No
5972,1316,Cruise Control,No
5973,292,Bluetooth,Yes
5974,886,Power Windows,Yes
5975,107,Backup Camera,No
5976,814,Backup Camera,No
5977,729,Backup Camera,Yes
5978,1212,Power Windows,No
5979,1330,Bluetooth,Yes
5980,1097,Cruise Control,No
5981,371,Power Windows,No
5982,447,Cruise Control,No
5983,1574,ABS,Yes
5984,1986,Power Windows,Yes
5985,764,Power Windows,Yes
5986,204,ABS,No
5987,1995,ABS,No
5988,1907,Power Windows,Yes
5989,1711,Cruise Control,Yes
5990,1807,ABS,Yes
5991,629,Bluetooth,No
5992,843,Cruise Control,No
5993,175,Air Conditioning,Yes
5994,1317,Cruise Control,No
5995,633,Air Conditioning,No
5996,66,Bluetooth,No
5997,1526,Cruise Control,No
5998,1181,Power Windows,No
5999,1382,Air Conditioning,Yes
6000,405,Cruise Control,Yes
6001,862,ABS,No
6002,1505,ABS,No
6003,123,ABS,No
6004,1066,Backup Camera,No
6005,945,Bluetooth,Yes
6006,1702,Power Windows,Yes
6007,803,Backup Camera,No
6008,725,Cruise Control,Yes
6009,1784,Bluetooth,No
6010,1176,Air Conditioning,Yes
6011,1630,Cruise Control,Yes
6012,1609,Backup Camera,No
6013,1530,Power Windows,No
6014,65,Air Conditioning,No
6015,1388,Cruise Control,No
6016,1441,Air Conditioning,Yes
6017,1061,Air Conditioning,Yes
6018,403,Bluetooth,Yes
6019,1129,ABS,Yes
6020,1834,Power Windows,Yes
6021,574,ABS,No
6022,1339,ABS,No
6023,376,ABS,Yes
6024,959,Cruise Control,No
6025,1019,ABS,Yes
6026,622,Backup Camera,Yes
6027,1611,Bluetooth,Yes
6028,1952,Cruise Control,No
6029,1336,Backup Camera,No
6030,1607,Bluetooth,Yes
6031,434,Bluetooth,No
6032,621,Air Conditioning,Yes
6033,1184,Backup Camera,No
6034,1310,Bluetooth,No
6035,9,Cruise Control,No
6036,1386,Cruise Control,Yes
6037,1625,Air Conditioning,No
6038,428,Power Windows,No
6039,439,Air Conditioning,No
6040,1905,Backup Camera,Yes
6041,991,Bluetooth,Yes
6042,611,Cruise Control,No
6043,1085,Backup Camera,Yes
6044,493,ABS,No
6045,1611,Air Conditioning,No
6046,991,Bluetooth,No
6047,95,Bluetooth,Yes
6048,1013,Air Conditioning,No
6049,294,Bluetooth,No
6050,1490,ABS,No
6051,1360,Air Conditioning,No
6052,109,Power Windows,No
6053,426,Backup Camera,Yes
6054,1562,Power Windows,Yes
6055,1803,Air Conditioning,Yes
6056,1934,Bluetooth,No
6057,1611,Cruise Control,No
6058,791,Cruise Control,Yes
6059,1898,Power Windows,Yes
6060,242,Power Windows,No
6061,1820,Air Conditioning,No
6062,641,Power Windows,No
6063,1010,Air Conditioning,Yes
6064,1174,Air Conditioning,No
6065,1932,Power Windows,Yes
6066,1058,Air Conditioning,Yes
6067,674,Air Conditioning,No
6068,1863,Backup Camera,Yes
6069,1630,Cruise Control,Yes
6070,1204,Air Conditioning,Yes
6071,1482,Air Conditioning,No
6072,1341,Backup Camera,No
6073,596,Cruise Control,No
6074,598,Air Conditioning,No
6075,1999,Bluetooth,Yes
6076,952,ABS,Yes
6077,290,Bluetooth,No
6078,1954,Air Conditioning,No
6079,1436,ABS,No
6080,1454,Power Windows,No
6081,519,Cruise Control,No
6082,17,Bluetooth,Yes
6083,333,Backup Camera,Yes
6084,1985,Power Windows,Yes
6085,1402,Power Windows,Yes
6086,562,Cruise Control,Yes
6087,1688,Bluetooth,Yes
6088,1466,ABS,No
6089,1182,Cruise Control,Yes
6090,762,Bluetooth,No
6091,913,Power Windows,No
6092,1547,Bluetooth,Yes
6093,1645,Bluetooth,Yes
6094,1868,Air Conditioning,No
6095,1629,Air Conditioning,Yes
6096,1305,Air Conditioning,Yes
6097,1184,Backup Camera,No
6098,1270,Air Conditioning,No
6099,1184,Bluetooth,No
6100,1375,Bluetooth,No
6101,315,ABS,No
6102,702,Bluetooth,No
6103,774,Cruise Control,Yes
6104,1066,Cruise Control,Yes
6105,629,Power Windows,Yes
6106,1036,Cruise Control,No
6107,1870,Air Conditioning,No
6108,784,Power Windows,Yes
6109,1148,Bluetooth,Yes
6110,896,Backup Camera,Yes
6111,545,Air Conditioning,No
6112,526,Air Conditioning,Yes
6113,1610,Cruise Control,Yes
6114,1362,Cruise Control,No
6115,1399,Air Conditioning,Yes
6116,584,Cruise Control,No
6117,1932,Bluetooth,Yes
6118,307,Air Conditioning,No
6119,1795,ABS,Yes
6120,1212,Cruise Control,Yes
6121,1739,Power Windows,No
6122,188,Air Conditioning,No
6123,123,Air Conditioning,No
6124,763,Backup Camera,No
6125,1922,Bluetooth,Yes
6126,660,Cruise Control,No
6127,727,Bluetooth,Yes
6128,601,ABS,No
6129,1045,Air Conditioning,No
6130,1468,ABS,Yes
6131,1022,ABS,Yes
6132,414,Cruise Control,No
6133,324,Power Windows,No
6134,933,Power Windows,Yes
6135,518,Power Windows,Yes
6136,59,Power Windows,No
6137,375,Power Windows,Yes
6138,60,ABS,Yes
6139,694,Cruise Control,No
6140,1633,Power Windows,Yes
6141,788,Power Windows,No
6142,125,Air Conditioning,Yes
6143,1941,Backup Camera,No
6144,944,Bluetooth,Yes
6145,611,Air Conditioning,No
6146,227,Cruise Control,Yes
6147,1978,Backup Camera,Yes
6148,1417,Backup Camera,Yes
6149,819,Backup Camera,Yes
6150,338,Air Conditioning,No
6151,1443,Air Conditioning,No
6152,1234,Backup Camera,No
6153,631,Power Windows,No
6154,1402,Backup Camera,Yes
6155,1956,Backup Camera,No
6156,1132,Air Conditioning,Yes
6157,1847,ABS,Yes
6158,159,Air Conditioning,No
6159,668,Cruise Control,Yes
6160,1219,Cruise Control,No
6161,1866,Backup Camera,No
6162,967,ABS,No
6163,221,Backup Camera,Yes
6164,1815,Backup Camera,Yes
6165,1395,Air Conditioning,No
6166,1939,Power Windows,Yes
6167,1976,Backup Camera,Yes
6168,1854,Air Conditioning,No
6169,1409,Air Conditioning,No
6170,144,Backup Camera,Yes
6171,1063,ABS,No
6172,825,Cruise Control,Yes
6173,1795,Air Conditioning,No
6174,722,Air Conditioning,No
6175,1543,Backup Camera,No
6176,1432,Bluetooth,Yes
6177,366,Cruise Control,Yes
6178,1039,ABS,No
6179,1840,Power Windows,No
6180,1411,Power Windows,Yes
6181,1022,Bluetooth,Yes
6182,1837,Power Windows,No
6183,73,Bluetooth,No
6184,1699,Air Conditioning,No
6185,1061,Backup Camera,Yes
6186,710,Backup Camera,No
6187,740,ABS,No
6188,1769,ABS,Yes
6189,1179,Air Conditioning,Yes
6190,215,Power Windows,No
6191,377,Power Windows,No
6192,16,Power Windows,No
6193,10,Power Windows,No
6194,18,Backup Camera,Yes
6195,693,ABS,Yes
6196,1867,Backup Camera,Yes
6197,667,Air Conditioning,No
6198,1909,Cruise Control,No
6199,1050,Bluetooth,Yes
6200,1306,Backup Camera,No
6201,1316,Bluetooth,No
6202,1527,Backup Camera,Yes
6203,445,Power Windows,No
6204,1078,Bluetooth,No
6205,271,ABS,Yes
6206,1012,Cruise Control,Yes
6207,916,Cruise Control,No
6208,1464,Backup Camera,No
6209,1083,ABS,No
6210,762,ABS,Yes
6211,1251,Cruise Control,No
6212,49,Bluetooth,No
6213,1040,Backup Camera,Yes
6214,1629,Cruise Control,Yes
6215,900,Bluetooth,Yes
6216,1470,Backup Camera,Yes
6217,1541,Power Windows,Yes
6218,1410,Backup Camera,No
6219,1471,Backup Camera,No
6220,590,Air Conditioning,Yes
6221,1738,Backup Camera,No
6222,1232,Cruise Control,Yes
6223,1814,Cruise Control,No
6224,853,Air Conditioning,Yes
6225,1500,Cruise Control,Yes
6226,959,Cruise Control,No
6227,39,Cruise Control,No
6228,1001,ABS,No
6229,1854,Air Conditioning,Yes
6230,18,Power Windows,Yes
6231,1035,Backup Camera,No
6232,1132,Cruise Control,No
6233,1403,Air Conditioning,No
6234,935,Backup Camera,Yes
6235,1837,Air Conditioning,Yes
6236,1430,Backup Camera,Yes
6237,1095,Backup Camera,No
6238,361,Power Windows,No
6239,138,Cruise Control,No
6240,851,Bluetooth,No
6241,517,ABS,No
6242,773,Bluetooth,Yes
6243,157,Bluetooth,Yes
6244,1470,Bluetooth,Yes
6245,1957,Air Conditioning,No
6246,318,Air Conditioning,No
6247,1764,ABS,No
6248,383,Bluetooth,No
6249,1294,Power Windows,Yes
6250,1165,Power Windows,Yes
6251,443,Power Windows,No
6252,1669,Cruise Control,No
6253,525,ABS,Yes
6254,1079,Bluetooth,No
6255,1895,Bluetooth,No
6256,361,ABS,No
6257,553,Bluetooth,Yes
6258,1628,ABS,No
6259,182,Power Windows,Yes
6260,752,ABS,No
6261,1248,Power Windows,Yes
6262,1302,Air Conditioning,Yes
6263,576,Air Conditioning,Yes
6264,1049,Backup Camera,Yes
6265,1348,Backup Camera,Yes
6266,659,Bluetooth,Yes
6267,1040,Air Conditioning,No
6268,583,Air Conditioning,Yes
6269,1417,ABS,No
6270,1434,Cruise Control,Yes
6271,1840,Power Windows,Yes
6272,820,Backup Camera,Yes
6273,1731,Power Windows,Yes
6274,1279,Cruise Control,Yes
6275,1087,Cruise Control,No
6276,522,Power Windows,No
6277,224,Air Conditioning,No
6278,1867,Backup Camera,Yes
6279,237,Air Conditioning,No
6280,1992,ABS,No
6281,1545,Cruise Control,Yes
6282,81,Power Windows,Yes
6283,1076,Air Conditioning,No
6284,1031,Cruise Control,Yes
6285,610,ABS,No
6286,354,Air Conditioning,No
6287,539,ABS,No
6288,1093,Power Windows,Yes
6289,1980,Cruise Control,No
6290,1760,Backup Camera,No
6291,1906,ABS,Yes
6292,275,Cruise Control,No
6293,1420,Air Conditioning,Yes
6294,1835,Bluetooth,No
6295,1763,Cruise Control,No
6296,1645,Power Windows,Yes
6297,733,Backup Camera,No
6298,677,ABS,No
6299,1193,ABS,Yes
6300,354,Cruise Control,No
6301,976,Cruise Control,No
6302,1542,Bluetooth,Yes
6303,1515,Cruise Control,Yes
6304,248,Power Windows,Yes
6305,1976,Backup Camera,No
6306,294,ABS,Yes
6307,1048,Cruise Control,Yes
6308,453,ABS,No
6309,1231,Power Windows,No
6310,489,Bluetooth,Yes
6311,1635,ABS,No
6312,222,ABS,Yes
6313,1088,Backup Camera,No
6314,824,Cruise Control,Yes
6315,790,Backup Camera,No
6316,742,Cruise Control,No
6317,1582,Air Conditioning,No
6318,808,Backup Camera,No
6319,1526,Air Conditioning,No
6320,1383,Power Windows,No
6321,282,Bluetooth,Yes
6322,1204,Air Conditioning,Yes
6323,856,Power Windows,No
6324,1414,Cruise Control,Yes
6325,1521,Bluetooth,No
6326,1114,Bluetooth,No
6327,1488,Power Windows,Yes
6328,849,ABS,Yes
6329,1759,Air Conditioning,Yes
6330,95,Power Windows,No
6331,1269,ABS,No
6332,1496,Cruise Control,Yes
6333,387,ABS,Yes
6334,1269,Cruise Control,Yes
6335,107,Cruise Control,No
6336,768,Power Windows,Yes
6337,591,ABS,No
6338,1531,Bluetooth,Yes
6339,1518,Power Windows,No
6340,679,Bluetooth,Yes
6341,1853,Power Windows,Yes
6342,1676,ABS,Yes
6343,933,Air Conditioning,Yes
6344,1214,Backup Camera,No
6345,34,Bluetooth,No
6346,1107,Cruise Control,Yes
6347,152,Air Conditioning,No
6348,259,Air Conditioning,Yes
6349,1927,Air Conditioning,Yes
6350,1523,ABS,No
6351,1738,ABS,Yes
6352,838,Power Windows,Yes
6353,1077,Power Windows,Yes
6354,1965,Cruise Control,Yes
6355,408,Air Conditioning,Yes
6356,700,ABS,No
6357,1859,Bluetooth,No
6358,887,ABS,No
6359,535,Bluetooth,Yes
6360,1643,Backup Camera,No
6361,1178,Cruise Control,Yes
6362,1487,Backup Camera,Yes
6363,666,Bluetooth,No
6364,1633,Air Conditioning,Yes
6365,818,ABS,Yes
6366,25,Air Conditioning,Yes
6367,811,Backup Camera,No
6368,1148,Backup Camera,Yes
6369,1507,Backup Camera,Yes
6370,581,Cruise Control,Yes
6371,904,Backup Camera,Yes
6372,1199,Cruise Control,No
6373,399,Cruise Control,No
6374,1000,Backup Camera,No
6375,429,Backup Camera,No
6376,87,Backup Camera,Yes
6377,676,Air Conditioning,Yes
6378,1485,Bluetooth,Yes
6379,1584,Bluetooth,No
6380,17,Bluetooth,No
6381,1395,Bluetooth,Yes
6382,392,Air Conditioning,No
6383,1890,Air Conditioning,No
6384,844,Backup Camera,No
6385,1214,Backup Camera,Yes
6386,665,Bluetooth,No
6387,360,Air Conditioning,No
6388,135,Backup Camera,Yes
6389,1987,Power Windows,Yes
6390,108,Backup Camera,No
6391,1799,Air Conditioning,No
6392,114,Power Windows,Yes
6393,806,Air Conditioning,Yes
6394,1313,Bluetooth,No
6395,1701,Air Conditioning,Yes
6396,680,Backup Camera,No
6397,1830,Cruise Control,Yes
6398,1127,ABS,Yes
6399,1837,ABS,No
6400,679,Air Conditioning,Yes
6401,1516,Backup Camera,No
6402,803,Air Conditioning,Yes
6403,340,Backup Camera,Yes
6404,1446,ABS,Yes
6405,540,ABS,No
6406,1272,Air Conditioning,Yes
6407,1913,Air Conditioning,Yes
6408,1921,Cruise Control,Yes
6409,1268,Power Windows,No
6410,689,Air Conditioning,Yes
6411,661,Cruise Control,Yes
6412,858,Power Windows,Yes
6413,1812,ABS,No
6414,1954,Air Conditioning,No
6415,1577,Air Conditioning,Yes
6416,1857,ABS,Yes
6417,598,Backup Camera,Yes
6418,230,Power Windows,Yes
6419,1574,Backup Camera,No
6420,1624,Power Windows,No
6421,1246,ABS,No
6422,1615,Backup Camera,Yes
6423,1241,Bluetooth,Yes
6424,527,Air Conditioning,Yes
6425,302,Power Windows,No
6426,1453,Cruise Control,No
6427,1232,Power Windows,No
6428,1707,Backup Camera,Yes
6429,431,Power Windows,Yes
6430,1791,Backup Camera,No
6431,1574,Air Conditioning,No
6432,1761,Backup Camera,Yes
6433,1970,Backup Camera,Yes
6434,1451,Bluetooth,Yes
6435,422,ABS,No
6436,665,ABS,Yes
6437,1053,Power Windows,No
6438,1434,ABS,Yes
6439,1637,Backup Camera,Yes
6440,1025,Power Windows,Yes
6441,1215,Bluetooth,Yes
6442,1274,ABS,No
6443,1946,Power Windows,Yes
6444,1401,Air Conditioning,Yes
6445,593,Bluetooth,Yes
6446,868,Backup Camera,Yes
6447,771,Backup Camera,Yes
6448,1638,Backup Camera,Yes
6449,1007,ABS,Yes
6450,412,Air Conditioning,Yes
6451,64,Bluetooth,No
6452,235,ABS,Yes
6453,1048,Air Conditioning,Yes
6454,1498,Air Conditioning,Yes
6455,1755,Air Conditioning,Yes
6456,1111,Cruise Control,Yes
6457,764,Air Conditioning,No
6458,798,Air Conditioning,No
6459,973,ABS,No
6460,819,Bluetooth,Yes
6461,1212,Backup Camera,Yes
6462,855,Backup Camera,No
6463,1720,Cruise Control,No
6464,735,Bluetooth,Yes
6465,110,ABS,Yes
6466,1967,Cruise Control,No
6467,1182,Bluetooth,No
6468,1081,Power Windows,No
6469,388,ABS,No
6470,1468,Air Conditioning,No
6471,12,ABS,Yes
6472,599,Air Conditioning,No
6473,279,Air Conditioning,Yes
6474,300,Air Conditioning,No
6475,76,Air Conditioning,No
6476,808,Air Conditioning,No
6477,1981,Power Windows,No
6478,1495,Backup Camera,Yes
6479,1175,Cruise Control,Yes
6480,1458,Air Conditioning,Yes
6481,1017,Power Windows,No
6482,1253,ABS,Yes
6483,1750,ABS,No
6484,470,Backup Camera,No
6485,499,Air Conditioning,Yes
6486,1495,Power Windows,No
6487,1940,ABS,Yes
6488,110,Cruise Control,No
6489,713,Backup Camera,Yes
6490,539,Air Conditioning,No
6491,1150,Cruise Control,No
6492,602,Air Conditioning,Yes
6493,162,Air Conditioning,Yes
6494,1411,ABS,No
6495,1310,Bluetooth,No
6496,31,Power Windows,Yes
6497,1214,Cruise Control,No
6498,1066,ABS,Yes
6499,652,Bluetooth,No
6500,100,Power Windows,No
6501,1764,ABS,Yes
6502,1127,ABS,Yes
6503,1894,Power Windows,No
6504,1949,Cruise Control,No
6505,490,Backup Camera,Yes
6506,433,Power Windows,Yes
6507,1118,Bluetooth,Yes
6508,580,Bluetooth,Yes
6509,1853,Bluetooth,No
6510,1863,Cruise Control,Yes
6511,446,Cruise Control,Yes
6512,1058,Backup Camera,No
6513,203,Cruise Control,Yes
6514,1985,Backup Camera,No
6515,1365,Bluetooth,Yes
6516,51,ABS,No
6517,1656,Cruise Control,No
6518,801,Air Conditioning,Yes
6519,211,Bluetooth,No
6520,1110,Cruise Control,No
6521,1404,ABS,Yes
6522,1486,ABS,Yes
6523,755,Bluetooth,No
6524,472,Cruise Control,No
6525,310,Cruise Control,No
6526,603,Backup Camera,No
6527,16,ABS,Yes
6528,1368,Backup Camera,No
6529,1533,Cruise Control,Yes
6530,668,Air Conditioning,No
6531,1511,ABS,No
6532,64,Cruise Control,Yes
6533,1730,Cruise Control,No
6534,248,Air Conditioning,Yes
6535,1530,Power Windows,Yes
6536,214,ABS,Yes
6537,112,Backup Camera,No
6538,1605,Bluetooth,Yes
6539,1123,Bluetooth,Yes
6540,1725,Air Conditioning,No
6541,402,Cruise Control,Yes
