ServiceID,CarID,ServiceDate,ServiceType,Cost
2835,627,2023-02-27,Engine Tune-up,1177.0
2836,1352,2023-02-19,Brake Inspection,694.0
2837,490,2023-07-03,Brake Inspection,953.0
2838,1576,2023-11-18,Brake Inspection,513.0
2839,1975,2022-09-17,Oil Change,570.0
2840,222,2023-02-04,Brake Inspection,1323.0
2841,1598,2022-11-24,Brake Inspection,543.0
2842,73,2023-11-23,Brake Inspection,1367.0
2843,289,2021-08-24,Engine Tune-up,362.0
2844,1816,2023-11-18,Engine Tune-up,1076.0
2845,509,2022-03-02,Brake Inspection,680.0
2846,382,2021-04-20,Engine Tune-up,934.0
2847,85,2023-07-15,Tire Rotation,623.0
2848,842,2022-03-02,Engine Tune-up,1087.0
2849,1796,2023-10-10,Engine Tune-up,678.0
2850,705,2022-08-29,Tire Rotation,1476.0
2851,766,2021-09-22,Brake Inspection,1013.0
2852,1674,2023-08-08,Oil Change,712.0
2853,326,2023-04-15,Engine Tune-up,340.0
2854,1779,2024-01-20,Engine Tune-up,1005.0
2855,663,2021-06-05,Oil Change,500.0
2856,856,2023-12-12,Brake Inspection,1302.0
2857,757,2022-06-08,Brake Inspection,1027.0
2858,1967,2021-08-29,Tire Rotation,1146.0
2859,1436,2022-01-25,Tire Rotation,1433.0
2860,1455,2022-04-26,Oil Change,480.0
2861,1461,2023-07-22,Brake Inspection,790.0
2862,1436,2021-11-13,Oil Change,1204.0
2863,112,2023-01-02,Tire Rotation,1261.0
2864,1889,2022-11-09,Engine Tune-up,846.0
2865,390,2021-06-22,Engine Tune-up,1113.0
2866,1416,2024-01-25,Tire Rotation,444.0
2867,897,2021-02-24,Oil Change,677.0
2868,1830,2022-08-23,Engine Tune-up,1073.0
2869,358,2022-09-10,Tire Rotation,266.0
2870,213,2021-05-08,Engine Tune-up,767.0
2871,1270,2023-12-11,Engine Tune-up,549.0
2872,240,2023-07-20,Brake Inspection,1075.0
2873,487,2021-05-02,Brake Inspection,889.0
2874,1047,2023-11-17,Brake Inspection,448.0
2875,116,2023-07-21,Oil Change,1025.0
2876,1108,2021-03-06,Engine Tune-up,1499.0
2877,606,2021-08-19,Engine Tune-up,201.0
2878,1281,2021-05-06,Brake Inspection,1131.0
2879,219,2021-02-15,Brake Inspection,328.0
2880,1976,2022-04-11,Tire Rotation,265.0
2881,1943,2023-11-12,Brake Inspection,1312.0
2882,281,2021-12-02,Brake Inspection,554.0
2883,1368,2022-11-29,Tire Rotation,901.0
2884,136,2023-12-01,Engine Tune-up,750.0
2885,210,2021-05-30,Engine Tune-up,675.0
2886,1982,2022-12-04,Brake Inspection,1011.0
2887,637,2023-07-23,Oil Change,753.0
2888,504,2023-06-28,Tire Rotation,622.0
2889,1811,2021-07-30,Brake Inspection,584.0
2890,1445,2024-01-02,Oil Change,842.0
2891,1090,2023-04-06,Engine Tune-up,1161.0
2892,1921,2023-10-04,Brake Inspection,1139.0
2893,1226,2021-07-12,Tire Rotation,924.0
2894,669,2021-06-03,Engine Tune-up,315.0
2895,2000,2023-11-17,Brake Inspection,120.0
2896,240,2023-01-20,Tire Rotation,1170.0
2897,1808,2021-09-25,Engine Tune-up,529.0
2898,1308,2021-03-27,Tire Rotation,912.0
2899,1997,2023-12-06,Oil Change,835.0
2900,751,2022-07-09,Engine Tune-up,1208.0
2901,1223,2022-04-26,Brake Inspection,760.0
2902,161,2021-11-02,Engine Tune-up,915.0
2903,1432,2021-07-01,Brake Inspection,921.0
2904,1677,2022-03-05,Oil Change,1268.0
2905,353,2024-01-09,Brake Inspection,634.0
2906,281,2021-11-14,Brake Inspection,905.0
2907,5,2023-09-10,Tire Rotation,229.0
2908,476,2023-10-30,Tire Rotation,737.0
2909,1716,2021-06-30,Tire Rotation,1360.0
2910,1258,2023-12-09,Oil Change,1385.0
2911,1681,2023-07-05,Engine Tune-up,212.0
2912,559,2023-07-06,Engine Tune-up,1095.0
2913,241,2022-01-23,Engine Tune-up,1101.0
2914,874,2022-12-14,Tire Rotation,330.0
2915,1169,2022-10-10,Oil Change,354.0
2916,1530,2022-06-02,Oil Change,689.0
2917,81,2023-08-10,Engine Tune-up,1134.0
2918,1458,2021-04-11,Engine Tune-up,765.0
2919,1915,2021-05-09,Brake Inspection,394.0
2920,182,2021-08-04,Tire Rotation,690.0
2921,1946,2022-10-04,Tire Rotation,1322.0
2922,792,2021-08-26,Tire Rotation,681.0
2923,1965,2023-07-21,Brake Inspection,800.0
2924,1178,2023-10-28,Oil Change,898.0
2925,1016,2021-05-31,Oil Change,1339.0
2926,1267,2021-07-02,Oil Change,850.0
2927,1760,2023-01-28,Brake Inspection,977.0
2928,1598,2023-10-30,Oil Change,961.0
2929,621,2023-05-22,Tire Rotation,948.0
2930,1672,2023-04-30,Engine Tune-up,1044.0
2931,1170,2022-11-15,Tire Rotation,355.0
2932,1942,2022-04-22,Brake Inspection,551.0
2933,1058,2022-05-01,Engine Tune-up,545.0
2934,763,2021-02-21,Oil Change,1394.0
2935,124,2021-04-20,Engine Tune-up,1106.0
2936,574,2023-07-26,Brake Inspection,988.0
2937,1543,2022-07-29,Oil Change,1456.0
2938,1015,2021-06-21,Engine Tune-up,848.0
2939,1088,2023-12-16,Oil Change,590.0
2940,737,2021-07-20,Brake Inspection,213.0
2941,516,2022-02-14,Brake Inspection,1279.0
2942,15,2022-04-25,Brake Inspection,70.0
2943,1583,2021-11-12,Oil Change,446.0
2944,810,2023-03-10,Engine Tune-up,459.0
2945,1371,2022-12-02,Oil Change,93.0
2946,1526,2021-02-26,Tire Rotation,1267.0
2947,280,2021-06-06,Oil Change,1410.0
2948,943,2023-06-26,Engine Tune-up,802.0
2949,1673,2023-02-22,Tire Rotation,991.0
2950,330,2022-07-31,Engine Tune-up,746.0
2951,1480,2021-03-10,Oil Change,1155.0
2952,564,2021-10-29,Oil Change,114.0
2953,631,2022-09-27,Engine Tune-up,159.0
2954,1804,2021-02-25,Engine Tune-up,532.0
2955,1229,2021-12-03,Oil Change,553.0
2956,276,2023-04-06,Engine Tune-up,1475.0
2957,1020,2023-04-10,Tire Rotation,344.0
2958,1538,2022-07-12,Oil Change,598.0
2959,1437,2023-12-27,Tire Rotation,1284.0
2960,947,2022-07-20,Engine Tune-up,1169.0
2961,1383,2023-04-22,Oil Change,1362.0
2962,1538,2023-08-29,Engine Tune-up,801.0
2963,1397,2021-12-13,Brake Inspection,809.0
2964,665,2023-02-12,Brake Inspection,1391.0
2965,1704,2021-03-10,Brake Inspection,829.0
2966,1373,2021-07-04,Brake Inspection,404.0
2967,782,2022-02-05,Brake Inspection,947.0
2968,1285,2023-03-15,Tire Rotation,1260.0
2969,114,2021-04-02,Engine Tune-up,1395.0
2970,1765,2023-05-09,Engine Tune-up,325.0
2971,1789,2021-10-31,Engine Tune-up,344.0
2972,1845,2021-08-19,Oil Change,797.0
2973,1288,2023-06-09,Tire Rotation,845.0
2974,1658,2023-04-30,Brake Inspection,721.0
2975,1791,2022-05-04,Engine Tune-up,964.0
2976,826,2021-07-05,Tire Rotation,1371.0
2977,649,2023-03-18,Oil Change,563.0
2978,1721,2023-06-25,Tire Rotation,1411.0
2979,441,2021-07-25,Brake Inspection,1210.0
2980,1918,2021-02-19,Brake Inspection,1223.0
2981,9,2021-08-26,Brake Inspection,1303.0
2982,1429,2023-01-15,Brake Inspection,1050.0
2983,113,2023-02-11,Tire Rotation,1372.0
2984,93,2022-09-15,Engine Tune-up,921.0
2985,1243,2023-10-10,Brake Inspection,525.0
2986,640,2022-06-13,Engine Tune-up,602.0
2987,1987,2023-04-04,Brake Inspection,1445.0
2988,1292,2023-12-17,Brake Inspection,612.0
2989,135,2021-11-23,Tire Rotation,1214.0
2990,1372,2021-02-28,Engine Tune-up,1319.0
2991,548,2021-02-21,Tire Rotation,326.0
2992,1131,2021-10-12,Oil Change,664.0
2993,811,2022-08-02,Oil Change,68.0
2994,663,2021-08-11,Engine Tune-up,1373.0
2995,1648,2024-01-06,Brake Inspection,727.0
2996,684,2024-01-26,Oil Change,1216.0
2997,311,2022-11-07,Oil Change,514.0
2998,1401,2021-04-13,Brake Inspection,1296.0
2999,850,2021-02-15,Engine Tune-up,817.0
3000,430,2022-08-21,Brake Inspection,1116.0
3001,1162,2022-05-12,Brake Inspection,1366.0
3002,1124,2021-06-04,Engine Tune-up,1136.0
3003,228,2023-12-08,Tire Rotation,933.0
3004,1509,2021-09-15,Brake Inspection,182.0
3005,1591,2022-11-17,Oil Change,1465.0
3006,544,2022-06-05,Engine Tune-up,306.0
3007,418,2022-12-14,Engine Tune-up,1013.0
3008,65,2022-04-16,Tire Rotation,1331.0
3009,1415,2021-04-01,Tire Rotation,281.0
3010,866,2022-08-28,Tire Rotation,830.0
3011,668,2021-04-04,Tire Rotation,665.0
3012,846,2022-08-29,Oil Change,410.0
3013,940,2022-09-27,Oil Change,528.0
3014,255,2023-10-06,Engine Tune-up,242.0
3015,657,2024-01-13,Oil Change,1091.0
3016,1403,2021-02-18,Engine Tune-up,62.0
3017,722,2022-11-17,Brake Inspection,681.0
3018,31,2023-12-20,Oil Change,901.0
3019,373,2021-07-25,Oil Change,1450.0
3020,1264,2022-09-09,Oil Change,1458.0
3021,1719,2021-03-01,Oil Change,870.0
3022,1152,2021-11-13,Oil Change,130.0
3023,1775,2022-08-13,Brake Inspection,1264.0
3024,1215,2021-10-12,Tire Rotation,1270.0
3025,1088,2022-02-13,Brake Inspection,988.0
3026,283,2021-03-01,Brake Inspection,1118.0
3027,555,2023-08-29,Tire Rotation,854.0
3028,1135,2022-11-26,Tire Rotation,987.0
3029,1957,2021-05-12,Engine Tune-up,1193.0
3030,1225,2022-05-16,Brake Inspection,1183.0
3031,1323,2021-03-27,Engine Tune-up,524.0
3032,178,2022-07-20,Brake Inspection,94.0
3033,718,2023-02-15,Brake Inspection,1307.0
3034,905,2021-08-19,Engine Tune-up,442.0
3035,46,2021-07-20,Tire Rotation,937.0
3036,256,2023-04-28,Brake Inspection,763.0
3037,541,2023-12-14,Brake Inspection,498.0
3038,265,2023-12-17,Tire Rotation,518.0
3039,826,2021-05-20,Engine Tune-up,912.0
3040,1180,2023-08-31,Tire Rotation,866.0
3041,1284,2022-01-21,Oil Change,781.0
3042,1070,2023-09-08,Tire Rotation,307.0
3043,1032,2021-09-11,Brake Inspection,462.0
3044,1953,2023-08-31,Engine Tune-up,280.0
3045,1230,2022-07-26,Brake Inspection,1165.0
3046,1973,2022-05-18,Oil Change,418.0
3047,1412,2022-02-11,Engine Tune-up,733.0
3048,337,2023-06-10,Oil Change,467.0
3049,641,2022-01-18,Tire Rotation,1304.0
3050,1140,2023-05-02,Engine Tune-up,755.0
3051,687,2023-06-17,Tire Rotation,133.0
3052,632,2022-03-02,Brake Inspection,909.0
3053,401,2023-11-14,Tire Rotation,351.0
3054,853,2021-12-28,Tire Rotation,974.0
3055,104,2021-12-18,Engine Tune-up,1044.0
3056,1205,2021-09-25,Oil Change,581.0
3057,1967,2021-05-31,Brake Inspection,471.0
3058,1500,2023-07-30,Tire Rotation,992.0
3059,41,2022-10-15,Oil Change,895.0
3060,430,2022-07-20,Tire Rotation,1158.0
3061,1363,2023-04-08,Oil Change,1180.0
3062,1139,2021-12-19,Engine Tune-up,1295.0
3063,108,2023-10-28,Tire Rotation,983.0
3064,920,2021-06-03,Engine Tune-up,1325.0
3065,930,2021-07-12,Oil Change,580.0
3066,1205,2021-04-10,Oil Change,1347.0
3067,95,2023-07-04,Brake Inspection,716.0
3068,818,2022-11-20,Tire Rotation,1452.0
3069,815,2022-11-22,Tire Rotation,138.0
3070,1463,2023-06-28,Tire Rotation,477.0
3071,237,2023-11-15,Oil Change,1162.0
3072,100,2021-06-24,Oil Change,762.0
3073,1379,2023-10-15,Brake Inspection,311.0
3074,340,2021-07-07,Oil Change,1453.0
3075,1969,2021-10-19,Oil Change,1126.0
3076,581,2023-08-31,Engine Tune-up,245.0
3077,294,2022-08-19,Oil Change,1378.0
3078,226,2022-10-07,Tire Rotation,170.0
3079,1801,2022-08-17,Tire Rotation,466.0
3080,1640,2022-04-11,Tire Rotation,1143.0
3081,247,2021-07-24,Engine Tune-up,807.0
3082,33,2023-04-27,Tire Rotation,601.0
3083,436,2022-12-29,Oil Change,1124.0
3084,689,2021-03-04,Tire Rotation,879.0
3085,719,2021-02-13,Oil Change,1210.0
3086,884,2022-05-30,Tire Rotation,903.0
3087,1727,2022-04-23,Tire Rotation,1274.0
3088,668,2022-07-07,Oil Change,305.0
3089,956,2022-06-10,Engine Tune-up,551.0
3090,1771,2023-04-08,Brake Inspection,762.0
3091,381,2021-03-19,Tire Rotation,684.0
3092,57,2021-12-19,Engine Tune-up,1271.0
3093,1849,2023-03-26,Tire Rotation,1192.0
3094,1765,2022-09-17,Oil Change,1062.0
3095,1387,2021-07-19,Tire Rotation,961.0
3096,742,2021-03-03,Engine Tune-up,1430.0
3097,1015,2022-03-24,Engine Tune-up,341.0
3098,1795,2021-04-08,Oil Change,1389.0
3099,109,2021-10-29,Tire Rotation,1107.0
3100,1793,2023-06-16,Tire Rotation,820.0
3101,118,2022-04-28,Engine Tune-up,833.0
3102,878,2022-06-22,Oil Change,1237.0
3103,1651,2023-06-06,Oil Change,593.0
3104,276,2023-11-28,Oil Change,1271.0
3105,167,2022-11-28,Engine Tune-up,231.0
3106,1709,2023-12-06,Tire Rotation,725.0
3107,1026,2024-01-08,Engine Tune-up,998.0
3108,1166,2022-01-30,Engine Tune-up,955.0
3109,1183,2022-03-13,Engine Tune-up,951.0
3110,198,2023-04-24,Engine Tune-up,974.0
3111,443,2021-04-20,Engine Tune-up,604.0
3112,1997,2023-08-13,Oil Change,110.0
3113,508,2022-04-25,Tire Rotation,1192.0
3114,1209,2023-09-19,Tire Rotation,373.0
3115,1292,2021-02-27,Oil Change,604.0
3116,958,2023-09-07,Engine Tune-up,201.0
3117,780,2022-09-21,Tire Rotation,167.0
3118,1778,2023-04-18,Engine Tune-up,862.0
3119,721,2022-04-19,Brake Inspection,661.0
3120,1870,2022-01-27,Tire Rotation,265.0
3121,861,2022-12-02,Oil Change,1228.0
3122,1476,2023-01-06,Brake Inspection,870.0
3123,609,2021-07-18,Brake Inspection,929.0
3124,386,2023-07-20,Brake Inspection,576.0
3125,1137,2023-02-24,Oil Change,582.0
3126,1117,2023-12-26,Brake Inspection,189.0
3127,782,2023-03-15,Engine Tune-up,747.0
3128,1403,2021-03-20,Engine Tune-up,1053.0
3129,1285,2021-03-13,Engine Tune-up,1300.0
3130,1469,2024-01-10,Engine Tune-up,1301.0
3131,1759,2021-12-29,Brake Inspection,488.0
3132,1441,2021-09-14,Brake Inspection,768.0
3133,1267,2021-06-26,Brake Inspection,61.0
3134,1040,2022-01-17,Tire Rotation,665.0
3135,1375,2023-03-04,Engine Tune-up,1329.0
3136,1398,2021-03-13,Engine Tune-up,285.0
3137,616,2021-08-03,Oil Change,922.0
3138,654,2022-05-07,Brake Inspection,1442.0
3139,1115,2023-06-07,Tire Rotation,1380.0
3140,698,2023-08-07,Oil Change,1432.0
3141,1337,2022-11-21,Oil Change,350.0
3142,409,2023-09-18,Oil Change,284.0
3143,382,2023-12-02,Engine Tune-up,462.0
3144,95,2021-02-12,Brake Inspection,1184.0
3145,1891,2022-12-05,Engine Tune-up,1120.0
3146,54,2023-01-26,Brake Inspection,163.0
3147,90,2021-12-08,Brake Inspection,1069.0
3148,1911,2021-07-24,Brake Inspection,56.0
3149,26,2022-03-08,Tire Rotation,334.0
3150,1873,2022-11-29,Oil Change,415.0
3151,23,2023-05-19,Brake Inspection,850.0
3152,1498,2023-08-12,Brake Inspection,1405.0
3153,1127,2023-06-30,Tire Rotation,131.0
3154,1836,2023-10-05,Tire Rotation,1372.0
3155,433,2022-07-28,Tire Rotation,810.0
3156,688,2021-12-09,Tire Rotation,552.0
3157,648,2022-04-13,Tire Rotation,1331.0
3158,1205,2022-03-02,Brake Inspection,92.0
3159,1134,2022-11-30,Oil Change,834.0
3160,397,2024-01-11,Brake Inspection,1355.0
3161,933,2021-04-21,Tire Rotation,1334.0
3162,687,2023-10-06,Engine Tune-up,879.0
3163,34,2021-08-11,Engine Tune-up,395.0
3164,898,2023-09-27,Brake Inspection,1061.0
3165,577,2023-09-06,Brake Inspection,962.0
3166,664,2023-08-26,Engine Tune-up,819.0
3167,1179,2021-05-20,Brake Inspection,796.0
3168,240,2021-11-12,Engine Tune-up,607.0
3169,1226,2022-02-15,Tire Rotation,953.0
3170,127,2023-01-30,Brake Inspection,335.0
3171,1669,2022-03-05,Oil Change,698.0
3172,1377,2023-06-12,Engine Tune-up,1168.0
3173,1590,2022-05-22,Engine Tune-up,1012.0
3174,1543,2022-06-17,Tire Rotation,375.0
3175,1447,2021-12-18,Engine Tune-up,1488.0
3176,1463,2022-01-19,Engine Tune-up,122.0
3177,383,2021-02-19,Oil Change,1289.0
3178,1180,2021-07-26,Tire Rotation,1240.0
3179,1514,2023-02-10,Engine Tune-up,1445.0
3180,1922,2022-01-22,Brake Inspection,1480.0
3181,496,2023-09-01,Brake Inspection,605.0
3182,920,2021-07-12,Brake Inspection,1470.0
3183,1328,2021-03-13,Brake Inspection,420.0
3184,1666,2022-12-12,Tire Rotation,970.0
3185,1240,2021-09-20,Tire Rotation,1388.0
3186,653,2022-07-27,Brake Inspection,983.0
3187,714,2023-08-17,Engine Tune-up,907.0
3188,573,2023-12-13,Engine Tune-up,1181.0
3189,1767,2023-02-08,Oil Change,909.0
3190,216,2022-01-26,Engine Tune-up,703.0
3191,969,2023-02-15,Tire Rotation,1404.0
3192,1076,2021-08-09,Tire Rotation,1348.0
3193,1934,2023-11-20,Brake Inspection,1438.0
3194,1356,2022-04-16,Oil Change,504.0
3195,206,2023-04-13,Oil Change,606.0
3196,1791,2021-03-18,Tire Rotation,272.0
3197,680,2022-03-03,Tire Rotation,97.0
3198,1454,2022-12-19,Tire Rotation,194.0
3199,248,2021-11-07,Engine Tune-up,943.0
3200,1126,2021-06-09,Oil Change,1376.0
3201,1655,2022-09-28,Brake Inspection,386.0
3202,1866,2021-06-13,Oil Change,107.0
3203,114,2022-07-22,Engine Tune-up,1368.0
3204,1453,2021-08-20,Brake Inspection,92.0
3205,992,2022-11-21,Engine Tune-up,803.0
3206,1689,2021-07-29,Engine Tune-up,978.0
3207,496,2021-03-19,Tire Rotation,248.0
3208,1570,2023-02-05,Oil Change,830.0
3209,1704,2023-06-26,Brake Inspection,671.0
3210,1829,2022-12-28,Brake Inspection,1178.0
3211,1999,2022-06-10,Oil Change,819.0
3212,1520,2022-02-04,Tire Rotation,943.0
3213,830,2024-02-07,Oil Change,1359.0
3214,1193,2021-07-27,Brake Inspection,614.0
3215,678,2023-06-12,Engine Tune-up,1137.0
3216,1014,2021-10-03,Engine Tune-up,370.0
3217,204,2021-05-29,Oil Change,475.0
3218,1158,2023-04-21,Brake Inspection,776.0
3219,1456,2023-11-21,Engine Tune-up,939.0
3220,503,2023-03-27,Engine Tune-up,711.0
3221,689,2022-12-07,Brake Inspection,960.0
3222,1885,2021-04-07,Engine Tune-up,491.0
3223,1014,2023-11-04,Tire Rotation,697.0
3224,753,2021-11-17,Brake Inspection,1004.0
3225,352,2023-05-12,Brake Inspection,631.0
3226,1650,2021-04-16,Oil Change,1162.0
3227,818,2023-03-12,Tire Rotation,377.0
3228,893,2023-04-10,Brake Inspection,70.0
3229,1937,2021-08-23,Engine Tune-up,1271.0
3230,1320,2021-06-27,Oil Change,1036.0
3231,1025,2022-08-25,Brake Inspection,988.0
3232,1155,2021-10-12,Tire Rotation,986.0
3233,759,2021-04-11,Engine Tune-up,867.0
3234,904,2022-09-17,Brake Inspection,276.0
3235,646,2023-10-07,Engine Tune-up,332.0
3236,660,2022-08-14,Engine Tune-up,330.0
3237,1891,2023-01-09,Oil Change,255.0
3238,1230,2023-02-25,Brake Inspection,618.0
3239,1880,2022-01-22,Oil Change,84.0
3240,1679,2023-04-08,Tire Rotation,1057.0
3241,1268,2021-05-14,Tire Rotation,665.0
3242,1790,2022-05-11,Oil Change,1488.0
3243,1712,2022-09-17,Engine Tune-up,1297.0
3244,570,2021-07-05,Engine Tune-up,730.0
3245,1634,2023-11-29,Brake Inspection,660.0
3246,708,2022-01-19,Tire Rotation,1019.0
3247,1435,2021-03-01,Tire Rotation,639.0
3248,1520,2023-10-04,Engine Tune-up,260.0
3249,1433,2023-06-12,Engine Tune-up,245.0
3250,1121,2023-03-26,Tire Rotation,539.0
3251,489,2022-12-19,Brake Inspection,506.0
3252,1338,2024-01-30,Oil Change,140.0
3253,1180,2021-05-11,Engine Tune-up,139.0
3254,771,2022-02-19,Brake Inspection,363.0
3255,1769,2022-04-27,Tire Rotation,509.0
3256,1287,2023-07-19,Oil Change,1420.0
3257,1226,2023-12-04,Tire Rotation,1475.0
3258,584,2021-07-19,Brake Inspection,928.0
3259,903,2023-10-03,Tire Rotation,857.0
3260,292,2022-02-16,Tire Rotation,821.0
3261,169,2021-06-12,Tire Rotation,655.0
3262,124,2023-07-03,Engine Tune-up,269.0
3263,171,2021-11-16,Brake Inspection,734.0
3264,1610,2023-07-08,Tire Rotation,1216.0
3265,471,2021-07-09,Engine Tune-up,1420.0
3266,1971,2022-04-14,Engine Tune-up,948.0
3267,270,2023-01-22,Engine Tune-up,328.0
3268,1925,2023-07-10,Tire Rotation,1185.0
3269,951,2021-12-08,Brake Inspection,446.0
3270,1691,2022-06-07,Tire Rotation,494.0
3271,1371,2023-05-01,Brake Inspection,259.0
3272,877,2021-03-22,Engine Tune-up,759.0
3273,675,2021-03-08,Tire Rotation,784.0
3274,937,2023-09-09,Oil Change,220.0
3275,390,2022-05-03,Engine Tune-up,786.0
3276,262,2021-05-31,Tire Rotation,1458.0
3277,646,2022-05-09,Tire Rotation,330.0
3278,635,2022-08-30,Engine Tune-up,1158.0
3279,1589,2022-02-24,Tire Rotation,771.0
3280,326,2023-04-24,Tire Rotation,1311.0
3281,39,2023-12-02,Engine Tune-up,859.0
3282,1418,2023-04-09,Engine Tune-up,677.0
3283,639,2022-01-27,Tire Rotation,1456.0
3284,1291,2023-08-23,Tire Rotation,781.0
3285,728,2024-02-04,Brake Inspection,602.0
3286,672,2022-11-05,Oil Change,1266.0
3287,1248,2021-06-28,Oil Change,532.0
3288,1257,2021-07-09,Oil Change,102.0
3289,1443,2022-10-27,Brake Inspection,903.0
3290,1110,2022-04-08,Brake Inspection,178.0
3291,726,2022-09-23,Engine Tune-up,351.0
3292,455,2023-06-08,Brake Inspection,914.0
3293,1560,2022-01-26,Tire Rotation,1318.0
3294,1692,2023-05-29,Engine Tune-up,811.0
3295,1358,2023-06-12,Engine Tune-up,1156.0
3296,1140,2022-09-17,Oil Change,1041.0
3297,14,2021-12-24,Tire Rotation,254.0
3298,111,2022-01-17,Oil Change,1456.0
3299,1407,2024-01-17,Brake Inspection,306.0
3300,41,2023-10-02,Oil Change,462.0
3301,122,2022-07-09,Tire Rotation,720.0
3302,534,2022-09-21,Engine Tune-up,524.0
3303,1539,2022-03-10,Tire Rotation,1099.0
3304,1123,2021-11-07,Brake Inspection,744.0
3305,200,2021-11-08,Engine Tune-up,638.0
3306,761,2021-08-26,Oil Change,405.0
3307,1015,2021-12-29,Oil Change,251.0
3308,916,2023-03-19,Brake Inspection,1083.0
3309,1891,2022-11-22,Engine Tune-up,592.0
3310,106,2023-12-08,Oil Change,1462.0
3311,1822,2021-03-26,Oil Change,1062.0
3312,1931,2022-10-29,Oil Change,295.0
3313,1473,2021-09-07,Engine Tune-up,244.0
3314,1639,2023-04-19,Oil Change,1129.0
3315,1581,2021-08-01,Oil Change,193.0
3316,1426,2021-08-27,Tire Rotation,267.0
3317,14,2022-08-09,Oil Change,832.0
3318,329,2021-08-03,Tire Rotation,138.0
3319,68,2022-12-04,Engine Tune-up,1106.0
3320,829,2024-02-03,Oil Change,930.0
3321,1455,2022-08-03,Brake Inspection,591.0
3322,319,2021-12-20,Brake Inspection,200.0
3323,1924,2022-11-29,Oil Change,245.0
3324,523,2021-08-23,Brake Inspection,773.0
3325,648,2021-05-23,Oil Change,459.0
3326,1903,2024-01-31,Brake Inspection,1261.0
3327,1955,2022-09-22,Engine Tune-up,804.0
3328,1057,2023-09-02,Engine Tune-up,369.0
3329,715,2021-11-27,Brake Inspection,1165.0
3330,528,2023-08-07,Brake Inspection,909.0
3331,902,2021-05-19,Brake Inspection,1164.0
3332,420,2023-12-18,Tire Rotation,446.0
3333,1277,2023-10-05,Oil Change,830.0
3334,1689,2021-04-03,Brake Inspection,1295.0
3335,1258,2022-11-03,Tire Rotation,758.0
3336,190,2022-05-19,Brake Inspection,1116.0
3337,1966,2022-06-22,Oil Change,1109.0
3338,1710,2021-09-24,Tire Rotation,451.0
3339,1427,2023-07-12,Engine Tune-up,1065.0
3340,331,2023-05-07,Engine Tune-up,475.0
3341,689,2021-08-31,Engine Tune-up,910.0
3342,1173,2021-06-09,Brake Inspection,763.0
3343,256,2023-09-27,Tire Rotation,653.0
3344,1909,2021-03-05,Engine Tune-up,571.0
3345,1592,2023-06-04,Engine Tune-up,672.0
3346,195,2023-07-03,Tire Rotation,391.0
3347,678,2021-04-09,Brake Inspection,413.0
3348,1438,2022-03-11,Oil Change,710.0
3349,1716,2023-04-06,Tire Rotation,1194.0
3350,1147,2022-02-24,Engine Tune-up,1443.0
3351,1670,2021-06-30,Tire Rotation,148.0
3352,368,2021-05-22,Tire Rotation,254.0
3353,989,2024-01-05,Oil Change,620.0
3354,375,2021-08-31,Tire Rotation,1032.0
3355,1017,2022-11-16,Engine Tune-up,1271.0
3356,1749,2022-08-23,Oil Change,226.0
3357,1316,2023-09-20,Brake Inspection,1331.0
3358,856,2022-07-04,Tire Rotation,1451.0
3359,744,2022-09-04,Brake Inspection,204.0
3360,1355,2021-08-21,Tire Rotation,942.0
3361,435,2021-12-12,Tire Rotation,694.0
3362,620,2021-06-05,Oil Change,311.0
