CarID,Make,Model,Year,Mileage,VIN,EngineType,TransmissionType,FuelType
1609,volvo,ram van 2500,2008,197352,5MS31MAR7F2SE6N2M,4-Cylinder,Manual,Diesel
1610,nissan,tribute,2004,181602,FTC7EZC39UCYA7SUW,6-Cylinder,Automatic,Diesel
1611,bmw,convertible,2012,82805,CBL6DLN65YAV9R1S9,3-Cylinder,Automatic,Diesel
1612,buick,tucson fuel cell,2018,23196,MMXEDZDS6YR6ZPU23,4-Cylinder,CVT,Gasoline
1613,jeep,gto,2016,140307,MCEP5VMX86Z36DB8K,6-Cylinder,CVT,Diesel
1614,lincoln,z4 m,2012,48973,YN0XGWX52XERGFD2K,2-Cylinder,Manual,Electric
1615,chevrolet,rav4,1999,57386,62VFSUD8924PY5ZME,2-Cylinder,CVT,Diesel
1616,alfa romeo,previa,1994,47624,N9VNB0H61CYPX4CU3,10-Cylinder+,Manual,Gasoline
1617,ferrari,corvette,1992,48286,YJKD547A9L8G7CAEU,10-Cylinder+,Automatic,Gasoline
1618,fiat,sonata,2001,79603,ZUF1FMSZ3H4X8471M,5-Cylinder,Manual,Hybrid
1619,volvo,navigator,2016,179761,W8F92YFM0XNJRDS5M,6-Cylinder,Automatic,Electric
1620,mercedes-benz,silverado 2500 hd regular cab,2007,66262,9P9GACCC7KDYBLTCF,3-Cylinder,Automatic,Diesel
1621,ford,forte,2014,142637,B7HJ2BFRXZLWADK9M,2-Cylinder,Automatic,Gasoline
1622,saab,57,2015,21940,UPMFR09N0KUU8JC5N,3-Cylinder,Manual,Electric
1623,mini,outlander sport,1996,65119,H7KSKWJFX0AXHCGPP,3-Cylinder,Automatic,Gasoline
1624,mini,rio,2000,51750,WV8YUPVS1B5R23255,4-Cylinder,CVT,Gasoline
1625,mercedes-benz,defender 90,2016,95024,ZVA2RRPG5S6GM40T9,3-Cylinder,Manual,Gasoline
1626,ford,protege,2013,358,6PCERVGT6MF7SBL6S,2-Cylinder,Manual,Hybrid
1627,lexus,s10 regular cab,2015,155264,LJC0YF0A3BLDG7UL4,4-Cylinder,Automatic,Gasoline
1628,infiniti,sedona,2004,188455,3J2983T49RKJ3C4CJ,10-Cylinder+,CVT,Diesel
1629,nissan,b-series cab plus,2012,187876,L8S02FUR8MMFKBVXK,5-Cylinder,Manual,Electric
1630,toyota,gti,2011,162002,DLF2G35Z6V4J3VEE2,2-Cylinder,Manual,Electric
1631,pontiac,sierra 2500 hd regular cab,2002,158520,V0DSZ7EY410BU0W6A,2-Cylinder,CVT,Electric
1632,lexus,x6,1994,84203,209YNE4V6R92UNMZT,5-Cylinder,Automatic,Gasoline
1633,nissan,yaris,2014,7467,WMGVPGZE4SH4PHYPY,2-Cylinder,Manual,Diesel
1634,gmc,viper,2017,145975,UWH1YTDG7DBU2T0X9,4-Cylinder,CVT,Gasoline
1635,dodge,rio,1992,140830,D9KEL27R634MG78AS,5-Cylinder,Automatic,Gasoline
1636,mini,tribeca,2019,124632,3SWSNVCW2TSPCGCSC,10-Cylinder+,Automatic,Electric
1637,toyota,a4,2000,76054,X7EMNUGU7JZFGXJP7,2-Cylinder,Automatic,Diesel
1638,honda,legacy,2020,184411,JURZ57108X6ZF1LWG,2-Cylinder,CVT,Gasoline
1639,lotus,yaris,2017,4009,5DB0NT0T3UXCF1U9D,3-Cylinder,Manual,Hybrid
1640,hyundai,celica,2018,39152,3CAD1M1E4G5DEDFHN,4-Cylinder,Automatic,Gasoline
1641,mercedes-benz,range rover sport,2009,81534,6X018XCE3L5AFAP40,2-Cylinder,CVT,Gasoline
1642,ford,wrx,2017,58706,48RV0FCD94E40TN4W,6-Cylinder,Manual,Diesel
1643,ram,cayman,2006,158444,6D3U54B22K3MRDYF6,10-Cylinder+,CVT,Gasoline
1644,land rover,accord hybrid,1995,176619,97Z61B5W5VFP2G03T,2-Cylinder,CVT,Diesel
1645,cadillac,ram 1500 quad cab,2008,160380,ZEHVM48A3UC2V6NVZ,10-Cylinder+,Manual,Electric
1646,jaguar,element,2005,91855,6XG46L3V080T950KX,4-Cylinder,Manual,Diesel
1647,dodge,e150 passenger,2001,49871,H4EWZXUW2FT5W2JW3,4-Cylinder,Manual,Electric
1648,toyota,forte5,2019,70266,VSCFPNMP53JPATNRS,2-Cylinder,Automatic,Electric
1649,lexus,e350 super duty cargo,2007,39767,6DRRVDFK8P4HYXYBX,3-Cylinder,CVT,Hybrid
1650,subaru,pt cruiser,2009,64975,7JH5T7S895K2FZ8RP,10-Cylinder+,Automatic,Diesel
1651,chevrolet,q5,2013,196584,X0USVTW30RSDYV386,10-Cylinder+,Manual,Electric
1652,volvo,f150 regular cab,2011,160716,P9XD5TWZ1TPS412DH,5-Cylinder,Manual,Hybrid
1653,kia,hhr,2003,131537,959VK2JY4NC9ALW2F,6-Cylinder,Manual,Diesel
1654,honda,tracer,1998,57695,YSYUWF8S8B6PN626W,10-Cylinder+,Manual,Diesel
1655,smart,clk-class,2019,95899,GZ1XVJZJ1X1HC5B52,8-Cylinder,Automatic,Hybrid
1656,honda,monte carlo,1993,66902,T5E0U0HF40K3MHMSD,3-Cylinder,Manual,Hybrid
1657,dodge,liberty,2006,137519,CHGYFCC617V626KAK,5-Cylinder,CVT,Hybrid
1658,saturn,azure,2004,127195,D9MWX06S0Z3XDXLK0,6-Cylinder,Automatic,Hybrid
1659,nissan,sierra 2500 hd regular cab,2001,51676,D15ZANAL5MKW6L6P1,8-Cylinder,Manual,Diesel
1660,lincoln,escalade,2008,97388,X3Y9T12Y1CLJK4GRH,8-Cylinder,Manual,Electric
1661,ford,f350 super duty regular cab,2000,184059,2L1DMU4V6ZBPM5GBA,5-Cylinder,Manual,Electric
1662,land rover,200,1994,116543,39U3NFT52HKTM95FL,3-Cylinder,CVT,Hybrid
1663,dodge,a8,2011,160953,GMP956JK2EL0NLKRZ,3-Cylinder,Automatic,Hybrid
1664,gmc,mazda5,2016,5812,M91D4SZL4AMPLHXM5,8-Cylinder,CVT,Hybrid
1665,mercedes-benz,spark,2010,145217,SMRDGE111XWHMHCSU,5-Cylinder,CVT,Gasoline
1666,ford,suburban 1500,1997,24899,93BNNDUG2NZBFMHP3,10-Cylinder+,Automatic,Gasoline
1667,toyota,lss,2007,188890,SKP8KTSJ4ZTR7XCUV,3-Cylinder,CVT,Hybrid
1668,kia,firebird,2018,81140,SVLVHBN13SX8GB4M2,8-Cylinder,Manual,Diesel
1669,infiniti,passat,1998,97253,03HY3MC88RYR40ETF,2-Cylinder,Automatic,Electric
1670,dodge,transit 250 van,1994,59377,3CEMAWJZ1M0JMT8FF,4-Cylinder,CVT,Gasoline
1671,gmc,boxster,1993,63022,KCGT5TK22H05T1LWP,6-Cylinder,CVT,Gasoline
1672,audi,golf,2019,74326,L8D8BAA62LS4BPZMS,5-Cylinder,Automatic,Electric
1673,mclaren,f250 super duty regular cab,2006,109120,JMPRZBC08ZW9MSNC0,6-Cylinder,Automatic,Hybrid
1674,ford,q7,2003,119788,BYTVNNEN0EWJ0E1GX,4-Cylinder,Automatic,Hybrid
1675,hyundai,land cruiser,2014,60565,YF94UXM44T669NXKS,3-Cylinder,CVT,Electric
1676,volkswagen,pathfinder,1999,172428,GSRNDH3K34AG81RSZ,8-Cylinder,Automatic,Hybrid
1677,buick,promaster cargo van,2006,68032,4ZHM2G216BM2RU8V0,4-Cylinder,CVT,Electric
1678,jaguar,silverado (classic) 1500 crew cab,2019,51224,TSYWZDA28BW9Z1ZMK,10-Cylinder+,CVT,Gasoline
1679,ford,yaris,2009,62345,Z2ALW0H94990N37DJ,6-Cylinder,CVT,Gasoline
1680,kia,ram van 2500,2016,139364,07W63VJA88MGD2BS8,3-Cylinder,Automatic,Diesel
1681,chevrolet,suburban 2500,2013,80173,2W1RKH5C6F9UT0BLN,2-Cylinder,Automatic,Hybrid
1682,cadillac,pilot,2020,53325,VZGTYUWU88BXEUS4Z,8-Cylinder,Automatic,Electric
1683,mercedes-benz,silverado 1500 extended cab,1994,46956,38MCGNLG1X2R85330,2-Cylinder,Manual,Gasoline
1684,mitsubishi,milan,2010,81258,8Z5LM8EL46903JCPN,2-Cylinder,Manual,Hybrid
1685,gmc,300zx,2018,176701,BABJH59T59GZL42M4,5-Cylinder,CVT,Diesel
1686,volvo,f250 super duty crew cab,2008,101548,N0GZX09K5SZ37EG29,2-Cylinder,Manual,Diesel
1687,toyota,mercedes-amg gla,2018,108,1U2EXCU15AT9MFWR3,6-Cylinder,Automatic,Diesel
1688,mercedes-benz,c70,1993,208,5FEM6AB20U849JANZ,8-Cylinder,Manual,Gasoline
1689,eagle,yukon,2008,173561,CMX4C73U76VNT01RE,10-Cylinder+,Automatic,Hybrid
1690,ford,promaster 3500 cargo,1992,127501,FVLAWCHY8NEFCVDHP,3-Cylinder,Automatic,Gasoline
1691,toyota,c-class,2007,145392,ATHDCW077CSWKBMAG,2-Cylinder,Automatic,Hybrid
1692,honda,mr2,2015,55083,6D234A3S7YM7XBDWH,10-Cylinder+,CVT,Electric
1693,mercedes-benz,forte,2014,73316,JHDFBRJM539K2Y0KA,10-Cylinder+,CVT,Electric
1694,pontiac,rodeo,2007,117151,ZC9U2HAG6K3948BK7,2-Cylinder,CVT,Hybrid
1695,audi,f350 super duty super cab,2005,54089,DWGDZ4DD65EPL9ZTY,6-Cylinder,Manual,Diesel
1696,mercedes-benz,civic,1998,42820,ZHRZH8HV2R2PCH2JV,4-Cylinder,Manual,Hybrid
1697,mazda,pathfinder,2001,102018,1LZAX5191CSMFJBL6,8-Cylinder,CVT,Hybrid
1698,dodge,santa fe,2005,170049,DZPZ7D124VKCPBPCZ,5-Cylinder,Manual,Hybrid
1699,jaguar,h1,2015,183366,GAHA66XX3WJZT698F,3-Cylinder,Manual,Diesel
1700,plymouth,rav4,2000,107194,T8V48N5D4YUC0EKPY,3-Cylinder,Automatic,Gasoline
1701,ferrari,accent,2009,149199,0DMAS2SDXRPV5AXVD,10-Cylinder+,Automatic,Electric
1702,chrysler,sierra 3500 hd regular cab,1998,151150,7ZY4TDH432JP6RWR1,10-Cylinder+,Automatic,Hybrid
1703,fiat,sentra,2013,7281,CTT7NX7K3REK7SGL1,4-Cylinder,CVT,Diesel
1704,audi,xlr,2013,18048,0D1JJN1DXXUJ3RUXY,8-Cylinder,CVT,Gasoline
1705,nissan,continental,2006,5856,1FJBL3WF3NLL3UEWD,8-Cylinder,CVT,Gasoline
1706,dodge,mx-5 miata,2016,99395,63G26KP94VTBBSWUS,2-Cylinder,Automatic,Diesel
1707,hyundai,b-series regular cab,2012,181820,DXAX64WD7Z0A3T11V,6-Cylinder,Automatic,Hybrid
1708,volvo,tl,2000,100859,DFC5H56V730NAM3D5,10-Cylinder+,Manual,Hybrid
1709,toyota,golf,1994,193178,FU7RRELJ957VDXWJD,2-Cylinder,Manual,Electric
1710,ferrari,apv cargo,2016,192754,4HFVA4JG3UNBK6VS2,4-Cylinder,Automatic,Diesel
1711,infiniti,s40,2016,35794,MVB89NSG47AC505XK,3-Cylinder,CVT,Gasoline
1712,gmc,skylark,2010,171198,J12373ZN2UYEA4H0G,10-Cylinder+,Manual,Hybrid
1713,suzuki,silverado 2500 hd regular cab,2002,150101,NX9Z8AVK3XC01ML3W,6-Cylinder,Manual,Diesel
1714,suzuki,rs 7,2004,129168,EF3XFXPV6WU80YL6F,5-Cylinder,Automatic,Gasoline
1715,bmw,murano,2014,35745,1ET6KAC664P0BE1JV,5-Cylinder,CVT,Hybrid
1716,ford,uplander passenger,2015,62751,UDXSTAE715S9LEAT5,5-Cylinder,Manual,Gasoline
1717,toyota,accent,2005,179127,56K1TFCR7MW89FYL6,3-Cylinder,CVT,Gasoline
1718,acura,glk-class,2010,154666,UVGZHWB821NXXNDG9,10-Cylinder+,Manual,Diesel
1719,ferrari,200sx,2012,142703,B5MEA41B9BJ4T4988,3-Cylinder,CVT,Hybrid
1720,chevrolet,endeavor,2013,103460,9AMGH10KXMDWBHAKD,4-Cylinder,CVT,Diesel
1721,saturn,xk,2012,117288,DZNV2V040TN3FSFS4,2-Cylinder,Manual,Diesel
1722,nissan,ram 1500 regular cab,2007,59528,0Z7DSKMK9VMTWB244,2-Cylinder,Automatic,Diesel
1723,cadillac,neon,1999,108715,6C9NXZUY9RYKPKC85,10-Cylinder+,Manual,Electric
1724,audi,s80,2017,25580,P6145U2A4K222ZGWJ,4-Cylinder,Automatic,Hybrid
1725,gmc,sequoia,1997,139811,6UP39SCW9DP93EZVG,5-Cylinder,Manual,Electric
1726,nissan,frontier king cab,1999,48646,T4KPRJBH18Z59B7FR,3-Cylinder,CVT,Gasoline
1727,gmc,b-series regular cab,2015,6812,99VKX59Y74XJ147D5,10-Cylinder+,CVT,Gasoline
1728,gmc,dbs,2012,157360,XM4VNL8486BSM8PW7,6-Cylinder,Manual,Diesel
1729,mercedes-benz,colorado extended cab,2005,126113,AFKX8AVC8YCN9SB0Z,8-Cylinder,Automatic,Diesel
1730,mercedes-benz,lx,1993,88061,GND612S350MMZ0BFC,10-Cylinder+,Automatic,Diesel
1731,ford,metris passenger,2007,166590,38APL3095SARWU3NU,10-Cylinder+,CVT,Diesel
1732,ford,c-max hybrid,1997,162006,74WU1DVJ33UV3VT83,5-Cylinder,Manual,Electric
1733,cadillac,aviator,2001,24685,KK71NAY27XCZCBGNJ,5-Cylinder,CVT,Electric
1734,bmw,7 series,2014,139655,UH6P4GH631RM13M7S,3-Cylinder,CVT,Hybrid
1735,pontiac,canyon regular cab,2010,6409,VV7WXPK764L3AGKH0,10-Cylinder+,Automatic,Hybrid
1736,jaguar,amigo,2016,172578,L352PM498JWDZTLCL,3-Cylinder,Manual,Diesel
1737,kia,passport,2003,76273,12X9GHWL4NTGGMVN2,5-Cylinder,Manual,Gasoline
1738,dodge,savana 2500 passenger,2018,61801,Z4EE5LN89J1872R24,6-Cylinder,CVT,Diesel
1739,cadillac,mazda5,2002,85587,P8FGKDCB6SDY5X21J,3-Cylinder,Automatic,Hybrid
1740,mclaren,ghibli,2017,10244,ZX1S3R7K4G1P26GEZ,6-Cylinder,Manual,Diesel
1741,saturn,roadmaster,2015,195466,23DGT4UN1N5N2GKC1,3-Cylinder,Automatic,Gasoline
1742,jeep,canyon regular cab,2009,157499,T5DVBK5NXLH9MHZEN,10-Cylinder+,Manual,Gasoline
1743,nissan,trans sport,2006,144907,HM3RMRXL1XFWSPGZV,2-Cylinder,CVT,Electric
1744,ford,tl,2015,161615,CUU7922F19MVPDA70,10-Cylinder+,Manual,Diesel
1745,mazda,matrix,2014,21171,V99KHLF7XPFPN8GBT,3-Cylinder,Automatic,Gasoline
1746,mazda,baja,2006,178009,K5TRXGDR8BG85207Z,5-Cylinder,Manual,Diesel
1747,lexus,rabbit,2001,86777,U9BSFSYB8NZUFLVM2,2-Cylinder,Automatic,Gasoline
1748,gmc,cascada,2001,37983,8Y0HKL3M3VN7HHVMV,5-Cylinder,Automatic,Gasoline
1749,toyota,edge,2015,60614,VCENN7KB4HMH9ZBBF,5-Cylinder,CVT,Hybrid
1750,mazda,pilot,1998,81530,TPRF87XZ0X6S4M3LA,4-Cylinder,Automatic,Electric
1751,fiat,accord,2000,141354,ZB7NJ6JG0UEZNDLXK,3-Cylinder,CVT,Diesel
1752,dodge,tacoma xtracab,2003,22450,GZU29B197XE0M7MX8,3-Cylinder,Manual,Diesel
1753,gmc,grand caravan passenger,2002,143420,M1W37DM7XKXSY3UXE,10-Cylinder+,Automatic,Diesel
1754,infiniti,f250 regular cab,2011,11546,RWY240Z33Z8RS8SV6,6-Cylinder,CVT,Diesel
1755,ford,malibu,2002,181344,WZ34RN421NAF6DNG5,5-Cylinder,Manual,Diesel
1756,cadillac,es,2010,168251,8FEDSE6L6FUSDPS0P,10-Cylinder+,Automatic,Diesel
1757,suzuki,skylark,2013,38259,B49A8VW69HL9MR6NK,2-Cylinder,CVT,Electric
1758,hyundai,gx,2016,153612,5J5C80LK9WAJZLEUM,8-Cylinder,Automatic,Electric
1759,dodge,azera,2016,16668,UY1P77F49A24XWUZZ,5-Cylinder,CVT,Hybrid
1760,bmw,f150 regular cab,2010,40336,A3ZK8GFZ6Z30GKTYH,6-Cylinder,Manual,Hybrid
1761,jeep,rabbit,2002,138339,VX7421J49VN9N5UMP,2-Cylinder,Manual,Hybrid
1762,gmc,rc,2004,154489,B94J96HN5JX28U7BG,5-Cylinder,Automatic,Diesel
1763,porsche,rav4,2003,32133,4YFN2EEA6RYUW6BNG,6-Cylinder,CVT,Electric
1764,isuzu,accord,2018,19615,7SF4N2B1384NJG643,10-Cylinder+,Automatic,Electric
1765,ford,a4,2007,186346,ZMZR9J6N87LRG4N1W,5-Cylinder,Manual,Diesel
1766,subaru,charger,2016,97865,B5N6JCNY0K4GSWU7K,10-Cylinder+,Automatic,Diesel
1767,mercury,optima,2013,119008,MEM9YG5Y14HD530CJ,2-Cylinder,Automatic,Gasoline
1768,honda,silverado 1500 extended cab,2010,24510,BYGJ13A01ADZB113M,6-Cylinder,Manual,Electric
1769,chevrolet,tundra access cab,2014,130533,M3WHV9VR343A1P2EX,4-Cylinder,CVT,Gasoline
1770,pontiac,5 series,1994,182070,AWEC3HPJ29MSK07KK,4-Cylinder,CVT,Hybrid
1771,geo,sl-class,2020,187355,Y6T64A1H128BZ0A6X,8-Cylinder,CVT,Electric
1772,alfa romeo,cascada,1998,40298,M77H4APRXAM15T1YV,8-Cylinder,CVT,Hybrid
1773,volkswagen,amanti,1992,13359,UFAPCF1B23NGBLVRU,4-Cylinder,Automatic,Hybrid
1774,mercedes-benz,sportvan g30,1995,66988,S667XELY3ZLC155FW,4-Cylinder,Manual,Diesel
1775,honda,h3t,2006,111554,U1FDD1VG8PD93J9WM,5-Cylinder,CVT,Gasoline
1776,audi,town car,2020,192092,4FEZ8NDH7DEEE18P4,4-Cylinder,CVT,Gasoline
1777,lexus,g-series g10,2007,108932,LGZ8M44J4KJG5TJCN,5-Cylinder,CVT,Electric
1778,bmw,tiburon,2007,14126,PK8GGB5C5U9YAK86E,8-Cylinder,Manual,Hybrid
1779,chevrolet,savana 3500 cargo,2015,32054,KS3M9LJM1VWDVUAPA,2-Cylinder,Manual,Electric
1780,nissan,express 2500 cargo,2009,59512,LSEF1TZV26FUFY0AE,2-Cylinder,Automatic,Diesel
1781,audi,deville,2011,186696,K2KX82SG9RTXGVN0M,8-Cylinder,Manual,Gasoline
1782,chrysler,lumina passenger,2007,113554,N8V4UD1FXFV1NTZKK,6-Cylinder,CVT,Gasoline
1783,bmw,h1,1998,162407,0ND16RCEX2RN0C7BC,2-Cylinder,CVT,Hybrid
1784,ford,eldorado,2011,53428,PUE327B46MV7EJTT4,4-Cylinder,Manual,Electric
1785,ford,accord,2004,194324,7XSARZ8M5ES5GBPTU,2-Cylinder,Manual,Gasoline
1786,bmw,es,2011,8768,RRL4294Z7569XA1TA,10-Cylinder+,Manual,Gasoline
1787,gmc,tt,2002,141775,5A4GLRXT5KKAHVMCZ,5-Cylinder,Automatic,Electric
1788,cadillac,f150 regular cab,2015,76866,44189F2717M1T67B6,5-Cylinder,Automatic,Hybrid
1789,nissan,tucson,2018,86744,B54E0XK51SSZXCJBX,2-Cylinder,Automatic,Hybrid
1790,hyundai,qx70,2017,139170,D0RCCMDL1UKNCSZHK,8-Cylinder,Automatic,Electric
1791,mercedes-benz,sprinter 3500 cargo,2018,31215,97MVW9DCXR3B8YKA3,3-Cylinder,CVT,Gasoline
1792,chevrolet,xl-7,2007,7971,1T0EK1LM8UBP5363K,3-Cylinder,Manual,Gasoline
1793,ford,canyon crew cab,2012,159162,SK6U5RW45HLEX4524,2-Cylinder,CVT,Hybrid
1794,geo,3000gt,2020,61152,ET9R1UFD4RY6TW2DH,4-Cylinder,CVT,Gasoline
1795,acura,outlander sport,1992,114714,73UYW0TH8B08G395S,8-Cylinder,CVT,Gasoline
1796,mercedes-benz,impreza,2013,133832,TF7FMDUS6RDY1VZKE,8-Cylinder,Automatic,Electric
1797,mitsubishi,s60,2016,43751,4ASK3963X25WD934Y,6-Cylinder,Automatic,Electric
1798,bentley,3500 regular cab,2014,124214,21DVK1E99VSN76GE0,8-Cylinder,Automatic,Diesel
1799,mazda,outlander phev,2019,77855,NVCMN8Z773X97CFBJ,4-Cylinder,Manual,Electric
1800,jeep,a5,2009,67615,T5F9KKDE5SUL013JE,4-Cylinder,Manual,Gasoline
1801,saturn,tl,2011,70717,HGS2TLPF2V28VY3LK,2-Cylinder,Manual,Electric
1802,ford,express 3500 cargo,1999,79302,CU07733M2N583ZMES,6-Cylinder,Manual,Diesel
1803,gmc,es,1994,109965,A2MY4ESJ6C8R8654Z,2-Cylinder,Automatic,Gasoline
1804,jeep,catera,2003,52584,X0P1WDUG7SPFPARBX,3-Cylinder,Manual,Diesel
1805,cadillac,grand caravan passenger,1993,63536,XVU2JUD8X4DA91DBE,8-Cylinder,Automatic,Hybrid
1806,fiat,celica,2017,5406,348SDCK04UBF3TSXC,10-Cylinder+,CVT,Electric
1807,gmc,7 series,2012,188385,WA8ZC5LVXU898KJ11,8-Cylinder,Automatic,Gasoline
1808,toyota,rx,2000,28568,SRCRNBET05DZ8CHKA,5-Cylinder,Manual,Electric
1809,chevrolet,club wagon,2001,80258,CMCMH53EX2JDHZPDS,3-Cylinder,Manual,Diesel
1810,bmw,odyssey,2008,100365,E8C91LSS1ZRD6WX7B,3-Cylinder,Manual,Electric
1811,mercury,navigator l,2015,4354,VKNT28DY0JALXXJBM,6-Cylinder,Manual,Electric
1812,cadillac,yukon,2018,83231,A6RARGXS9LXZBWD3P,10-Cylinder+,Manual,Gasoline
1813,dodge,altima,1999,114302,8LF7WBZ75U0Y02VC9,5-Cylinder,Manual,Hybrid
1814,porsche,impala,2018,93602,1HVGGMN52SV8820YL,5-Cylinder,CVT,Electric
1815,chevrolet,sebring,1999,148962,1PB3R9K59SV4X2M03,2-Cylinder,CVT,Hybrid
1816,chrysler,s10 extended cab,2009,157646,NLTT4P6Z7BGFT8VSP,5-Cylinder,Manual,Diesel
1817,mini,sierra 2500 hd extended cab,2008,44923,1X5AX4U13GL0TF730,3-Cylinder,Automatic,Electric
1818,chrysler,silhouette,1994,106092,J6EXEYD7XNFSF6ACY,5-Cylinder,CVT,Diesel
1819,ford,tacoma access cab,1992,21164,F40RPYXJ7UH627Y4L,6-Cylinder,Manual,Hybrid
1820,mercedes-benz,tt,2007,196680,UAAVJNX30R4TNW23D,10-Cylinder+,CVT,Diesel
1821,volkswagen,suburban,1997,53650,GJSXX98S68ZRWZ8K9,6-Cylinder,Automatic,Diesel
1822,ford,liberty,2012,3479,EZ8PYNMM5JM33LHP8,5-Cylinder,Automatic,Diesel
1823,oldsmobile,es,2016,106568,Y1E9YW9M5BZ8VLEJN,10-Cylinder+,Manual,Electric
1824,chevrolet,silverado 1500 regular cab,2004,189669,PCPPK1245BSZG2LXN,3-Cylinder,CVT,Hybrid
1825,chrysler,silverado 3500 hd regular cab,2007,2102,YYB5W67A7M2T4MKN9,10-Cylinder+,Manual,Hybrid
1826,mercedes-benz,f250 super duty regular cab,1996,183629,05YKH0ZN41AMMW49E,6-Cylinder,CVT,Hybrid
1827,audi,countryman,2002,88110,CHP8LZL30F5JGMG5D,10-Cylinder+,CVT,Hybrid
1828,lincoln,sts,2006,185771,BSY9X0W14ATVUYKY4,3-Cylinder,CVT,Electric
1829,gmc,g,2014,81924,E87TWWA42F4SATZTL,5-Cylinder,CVT,Diesel
1830,cadillac,mercedes-amg sl,2009,89793,EA65M70LXG72DRUTS,3-Cylinder,Manual,Hybrid
1831,cadillac,yukon xl 1500,2014,108162,92C8T7EK0A2XJRKVM,10-Cylinder+,CVT,Gasoline
1832,volvo,land cruiser,2011,159642,6LABDNMN0CH2P8PGD,3-Cylinder,CVT,Hybrid
1833,honda,6 series,2009,117409,SXK3M3TP50UWXRKB0,4-Cylinder,Automatic,Hybrid
1834,infiniti,sedona,2015,72366,LCGWXVWA2U4727YJL,6-Cylinder,Manual,Diesel
1835,ford,nv1500 cargo,2010,94840,EPZL4U8R64UJDEBDV,8-Cylinder,CVT,Diesel
1836,nissan,golf,2000,167055,AW7SWGJP7793AKTCA,2-Cylinder,Automatic,Diesel
1837,mercedes-benz,corvette,2014,127719,16GHSAU15TPL274ML,4-Cylinder,CVT,Hybrid
1838,honda,a3,2006,24025,W5XT1V4YX3F30W2XS,6-Cylinder,Manual,Diesel
1839,lexus,mks,1997,122739,EVCW91F13T44C2LAD,3-Cylinder,Automatic,Hybrid
1840,gmc,tahoe,2004,151972,NDGZK0FN5NVNG9B8G,5-Cylinder,Manual,Hybrid
1841,jeep,jetta sportwagen,2017,30776,JALTETS51NMTPE5E0,5-Cylinder,Automatic,Electric
1842,freightliner,econoline e350 super duty passenger,2008,22513,UG3XU5ZX8SD8GKXG5,3-Cylinder,CVT,Electric
1843,land rover,vibe,1995,43639,PTGJ9TX93U4LERWY1,10-Cylinder+,CVT,Hybrid
1844,chevrolet,land cruiser,2010,98015,JHAE37T50TN2AWT0C,10-Cylinder+,Automatic,Diesel
1845,cadillac,xc70,2006,45814,ZGWKET357081C9JXP,8-Cylinder,Manual,Diesel
1846,gmc,compass,2016,76399,T5WT2PME7EEER36TL,3-Cylinder,Automatic,Hybrid
1847,ford,express 3500 cargo,2005,121878,DC5RTTLG9EG1MRBDH,2-Cylinder,CVT,Gasoline
1848,bmw,x6,1993,63809,KX5KYESR5P43FWPJU,8-Cylinder,Manual,Gasoline
1849,audi,lhs,2012,152560,EL5SSJWU9Y5YYJB5U,10-Cylinder+,Automatic,Diesel
1850,cadillac,cube,2019,35777,C8ZHR6Z001W80RV0H,6-Cylinder,Automatic,Diesel
1851,lexus,savana 1500 passenger,2000,74907,2NS3SE2F9DHH6FF73,5-Cylinder,Manual,Electric
1852,subaru,r-class,2006,46900,ZB7Y4Y2F8Y4SV85GJ,10-Cylinder+,Automatic,Electric
1853,volkswagen,b-series regular cab,2007,42860,VVR29FAB7CS63GPJD,10-Cylinder+,Manual,Diesel
1854,jeep,ram wagon 3500,2000,31542,5D3FSHT05G5K8LZ61,5-Cylinder,CVT,Hybrid
1855,chevrolet,malibu,2017,9247,91NUUP9V747TAP7ZB,8-Cylinder,Automatic,Gasoline
1856,mercury,corvette,2011,72247,Y5Y4MJZX741236VG2,2-Cylinder,CVT,Gasoline
1857,gmc,suburban 2500,2000,22575,A4GD5HHH3PF4HJDHT,2-Cylinder,CVT,Gasoline
1858,mitsubishi,prius,1994,81166,GNC04FEW6JDCZ2DY6,8-Cylinder,Automatic,Gasoline
1859,mazda,ram 2500 club cab,2000,82136,81P6FM6T15Z7TDZK9,3-Cylinder,Automatic,Electric
1860,volvo,mazda3,2017,30083,FULCK670X768J4J3Z,5-Cylinder,CVT,Gasoline
1861,lexus,sprinter 2500 crew,2010,180272,K4VGWBLJ02TS5L55C,5-Cylinder,CVT,Diesel
1862,gmc,econoline e350 super duty cargo,2017,154832,B684BFM655UT3YTXX,6-Cylinder,Automatic,Diesel
1863,mercedes-benz,taurus,1994,46730,BA9N9PPJ0PPKGB7GW,4-Cylinder,CVT,Diesel
1864,audi,e-class,1993,179053,JW3VDXSY7P9TN44CJ,2-Cylinder,Manual,Gasoline
1865,mercury,verano,2006,41250,CU701M6U7VBNN9U22,8-Cylinder,CVT,Diesel
1866,mercedes-benz,mpv,2003,44407,76A9HP107PJ0XVXMV,6-Cylinder,CVT,Hybrid
1867,cadillac,explorer sport trac,2014,119435,NPVU2Y7J46FN16Y2H,6-Cylinder,Automatic,Diesel
1868,chevrolet,santa fe,2006,9795,FWY5N7968UW0V3S74,10-Cylinder+,Manual,Gasoline
1869,tesla,uplander passenger,2007,71932,01XAH9HD5JPWNS64Y,6-Cylinder,Automatic,Electric
